,number of features selected,Coefficient,StdErr,R2,MSE
309,2303,-0.0015942940127329063,0.003056761354116881,0.22057649126697887,0.04584850864574831
310,2303,0.002667044810890874,0.002005914909767987,0.22057649126697887,0.04584850864574831
311,2303,-0.0007225479064815543,0.002184263191786524,0.22057649126697887,0.04584850864574831
312,2303,0.0020389864458837236,0.0025228262166067045,0.22057649126697887,0.04584850864574831
313,2303,0.0015388699046837498,0.0016973522603718242,0.22057649126697887,0.04584850864574831
314,2303,0.001231949799407488,0.001333372226045432,0.22057649126697887,0.04584850864574831
315,2303,-0.0006316663013558833,0.0008716843866282409,0.22057649126697887,0.04584850864574831
316,2303,0.0013075734455747499,0.0005732471761213097,0.22057649126697887,0.04584850864574831
317,2303,6.779768827371529e-05,0.0005934850259081989,0.22057649126697887,0.04584850864574831
318,2303,0.0003225962257209158,0.0006194919381403766,0.22057649126697887,0.04584850864574831
319,2303,0.0005752625306667669,0.000607982287828794,0.22057649126697887,0.04584850864574831
320,2303,-0.0004371770328825107,0.0005916012066037352,0.22057649126697887,0.04584850864574831
321,2303,0.0007732990659320611,0.0005984226766656458,0.22057649126697887,0.04584850864574831
322,2303,-0.00031451109994474574,0.0005901815740235049,0.22057649126697887,0.04584850864574831
323,2303,0.0008173136105281297,0.0006076149540180828,0.22057649126697887,0.04584850864574831
324,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
325,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
326,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
327,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
328,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
329,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
330,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
331,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
